PanelID,X,Y,Max_Visibi,Average_Da,geometry
1493,-9.149725,38.679587,69,2025.0,POINT (-9.149725 38.679587)
32713,-8.616489,41.048993,69,2026.0,POINT (-8.616489 41.048993)
3437,-8.401855,41.50053,145,2026.0,POINT (-8.401854999999999 41.50053)
48838,-9.14974,38.788332,69,2026.0,POINT (-9.14974 38.788332)
20259,-8.748584,41.362884,69,2026.0,POINT (-8.748583999999999 41.362884)
49068,-8.408395,40.1941,89,2027.0,POINT (-8.408395000000001 40.1941)
15269,-8.575117,41.162061,69,2027.0,POINT (-8.575117000000001 41.162061)
27385,-9.329633,38.877845,69,2027.0,POINT (-9.329632999999999 38.877845)
16888,-8.63903,41.414009,69,2028.0,POINT (-8.63903 41.414009)
4767,-7.491668,39.826839,69,2028.0,POINT (-7.491668 39.826839)
21604,-9.222253,38.757689,69,2029.0,POINT (-9.222253 38.757689)
369,-9.424096,38.715859,71,2029.0,POINT (-9.424096 38.715859)
30509,-8.647461,41.208077,69,2029.0,POINT (-8.647461 41.208077)
11732,-9.367968,39.034283,69,2030.0,POINT (-9.367967999999999 39.034283)
6342,-8.290126,41.444786,69,2032.0,POINT (-8.290126000000001 41.444786)
5526,-8.395086,40.214398,69,2032.0,POINT (-8.395085999999999 40.214398)
20734,-7.913985,40.656213,69,2032.0,POINT (-7.913985 40.656213)
1874,-9.241706,38.660544,69,2033.0,POINT (-9.241706000000001 38.660544)
28619,-8.56283,41.042434,69,2034.0,POINT (-8.56283 41.042434)
45415,-9.197308,38.761311,69,2035.0,POINT (-9.197308 38.761311)
27021,-9.105606,38.6229,69,2035.0,POINT (-9.105606 38.6229)
12978,-9.10587,38.867518,69,2035.0,POINT (-9.105869999999999 38.867518)
24532,-9.177417,38.75736,69,2035.0,POINT (-9.177417 38.75736)
31386,-8.542681,41.171346,69,2035.0,POINT (-8.542681 41.171346)
46424,-8.670482,41.151133,69,2036.0,POINT (-8.670482 41.151133)
27034,-9.130746,38.610286,69,2036.0,POINT (-9.130746 38.610286)
24770,-9.11405,38.751951,69,2036.0,POINT (-9.114050000000001 38.751951)
2009,-9.14988,38.67993,69,2036.0,POINT (-9.14988 38.67993)
47700,-8.688831,41.193798,78,2037.0,POINT (-8.688831 41.193798)
47739,-8.646443,40.626866,109,2037.0,POINT (-8.646443 40.626866)
32126,-8.390531,41.561367,69,2037.0,POINT (-8.390530999999999 41.561367)
24054,-9.165458,38.774769,69,2038.0,POINT (-9.165457999999999 38.774769)
6628,-8.287584,41.460537,69,2039.0,POINT (-8.287584000000001 41.460537)
15943,-8.569583,41.161302,69,2039.0,POINT (-8.569583 41.161302)
26406,-9.17328,38.793294,69,2039.0,POINT (-9.17328 38.793294)
20595,-9.056332,38.903365,145,2039.0,POINT (-9.056331999999999 38.903365)
20513,-9.034119,38.89035,69,2039.0,POINT (-9.034119 38.89035)
19604,-8.542075,39.473052,69,2039.0,POINT (-8.542075000000001 39.473052)
15213,-8.681871,41.158441,69,2040.0,POINT (-8.681870999999999 41.158441)
246,-9.379672,38.705586,71,2040.0,POINT (-9.379671999999999 38.705586)
31068,-9.154436,38.655932,69,2041.0,POINT (-9.154436 38.655932)
24602,-9.204252,38.756445,69,2041.0,POINT (-9.204252 38.756445)
48328,-9.372045,38.803218,145,2042.0,POINT (-9.372045 38.803218)
14985,-8.628182,41.155662,69,2045.0,POINT (-8.628182000000001 41.155662)
26829,-9.106186,38.591177,69,2046.0,POINT (-9.106185999999999 38.591177)
9878,-9.129462,38.762396,69,2046.0,POINT (-9.129462 38.762396)
48837,-9.14974,38.788332,69,2047.0,POINT (-9.14974 38.788332)
27824,-8.551614,40.889982,69,2048.0,POINT (-8.551614000000001 40.889982)
26956,-9.143154,38.651685,69,2048.0,POINT (-9.143153999999999 38.651685)
3060,-8.886905,38.923136,69,2049.0,POINT (-8.886905 38.923136)
20048,-8.451527,41.185184,69,2049.0,POINT (-8.451527 41.185184)
12851,-8.972918,38.723739,69,2049.0,POINT (-8.972918 38.723739)
3334,-8.420327,41.55187,69,2050.0,POINT (-8.420327 41.55187)
31995,-9.180989,38.666085,69,2050.0,POINT (-9.180989 38.666085)
45199,-8.739646,41.358522,69,2050.0,POINT (-8.739646 41.358522)
30158,-8.366882,41.269927,145,2051.0,POINT (-8.366882 41.269927)
1688,-9.202954,38.636382,69,2051.0,POINT (-9.202954 38.636382)
26537,-8.297709,41.147111,69,2051.0,POINT (-8.297708999999999 41.147111)
14833,-8.624077,41.163225,69,2051.0,POINT (-8.624077 41.163225)
31081,-9.154343,38.656016,69,2051.0,POINT (-9.154343000000001 38.656016)
28873,-8.634559,41.140027,69,2051.0,POINT (-8.634558999999999 41.140027)
28020,-8.555019,41.325271,69,2052.0,POINT (-8.555019 41.325271)
30385,-8.655951,41.193863,69,2052.0,POINT (-8.655951 41.193863)
17237,-9.102367,38.462164,69,2052.0,POINT (-9.102366999999999 38.462164)
31065,-9.153219,38.648367,69,2053.0,POINT (-9.153219 38.648367)
22098,-8.569069,41.16767,69,2054.0,POINT (-8.569069000000001 41.16767)
13322,-9.317772,38.693932,89,2054.0,POINT (-9.317772 38.693932)
30828,-8.735634,41.353804,69,2054.0,POINT (-8.735633999999999 41.353804)
27482,-9.369858,38.880976,69,2055.0,POINT (-9.369858000000001 38.880976)
25776,-8.588841,41.227008,69,2056.0,POINT (-8.588841 41.227008)
26084,-8.481561,40.788471,69,2056.0,POINT (-8.481560999999999 40.788471)
21828,-9.23064,38.741504,69,2056.0,POINT (-9.230639999999999 38.741504)
26609,-8.291848,41.086377,69,2056.0,POINT (-8.291848 41.086377)
20196,-8.732697,41.342873,69,2056.0,POINT (-8.732697 41.342873)
31066,-9.154463,38.655998,69,2057.0,POINT (-9.154463 38.655998)
26899,-9.106297,38.591014,69,2057.0,POINT (-9.106297 38.591014)
31699,-8.680919,41.180767,69,2057.0,POINT (-8.680918999999999 41.180767)
24705,-9.105719,38.753035,69,2057.0,POINT (-9.105719000000001 38.753035)
71,-8.568303,40.911189,180,2057.0,POINT (-8.568303 40.911189)
18025,-9.277143,38.800032,69,2058.0,POINT (-9.277143000000001 38.800032)
18023,-9.276768,38.800091,69,2058.0,POINT (-9.276768000000001 38.800091)
19567,-8.54084,39.472751,75,2058.0,POINT (-8.540839999999999 39.472751)
14246,-9.237349,38.716404,69,2058.0,POINT (-9.237349 38.716404)
14932,-8.589478,41.156313,69,2058.0,POINT (-8.589478 41.156313)
19566,-8.54084,39.472751,75,2058.0,POINT (-8.540839999999999 39.472751)
31447,-9.100719,38.609787,69,2058.0,POINT (-9.100719 38.609787)
23133,-9.121471,38.770774,69,2060.0,POINT (-9.121471 38.770774)
27099,-9.304486,38.788181,69,2060.0,POINT (-9.304486000000001 38.788181)
12853,-8.924834,38.706646,69,2060.0,POINT (-8.924834000000001 38.706646)
2688,-8.67122,41.24018,69,2060.0,POINT (-8.67122 41.24018)
21872,-9.213105,38.763931,69,2062.0,POINT (-9.213105000000001 38.763931)
30832,-8.735788,41.353994,69,2062.0,POINT (-8.735787999999999 41.353994)
31312,-8.562276,41.175648,69,2063.0,POINT (-8.562276000000001 41.175648)
21750,-9.232541,38.734846,69,2063.0,POINT (-9.232540999999999 38.734846)
27245,-9.228624,38.796488,69,2063.0,POINT (-9.228624 38.796488)
29081,-8.556459,40.716075,69,2063.0,POINT (-8.556459 40.716075)
23844,-9.20275,38.749261,69,2064.0,POINT (-9.20275 38.749261)
32619,-8.61983,41.329191,69,2064.0,POINT (-8.61983 41.329191)
30486,-8.655497,41.194441,69,2066.0,POINT (-8.655497 41.194441)
2825,-8.621799,41.524429,69,2066.0,POINT (-8.621798999999999 41.524429)
20921,-7.421659,37.196533,69,2067.0,POINT (-7.421659 37.196533)
1788,-9.200646,38.657007,69,2067.0,POINT (-9.200646000000001 38.657007)
30826,-8.73562,41.353785,69,2067.0,POINT (-8.735620000000001 41.353785)
26343,-9.191635,38.787696,69,2067.0,POINT (-9.191635 38.787696)
45317,-7.498057,40.159595,78,2068.0,POINT (-7.498057 40.159595)
31271,-9.147495,38.68776,69,2069.0,POINT (-9.147494999999999 38.68776)
27827,-8.551631,40.890074,69,2069.0,POINT (-8.551631 40.890074)
24024,-9.171319,38.710439,69,2069.0,POINT (-9.171319 38.710439)
5110,-8.428951,40.214652,69,2069.0,POINT (-8.428951 40.214652)
30374,-8.655918,41.194298,69,2070.0,POINT (-8.655918 41.194298)
25856,-8.592768,41.271969,69,2070.0,POINT (-8.592768 41.271969)
30220,-8.464431,40.853467,145,2070.0,POINT (-8.464430999999999 40.853467)
16334,-8.640289,41.14841,69,2071.0,POINT (-8.640288999999999 41.14841)
28080,-8.607327,41.338787,69,2071.0,POINT (-8.607327 41.338787)
6841,-8.686641,37.096396,69,2071.0,POINT (-8.686641 37.096396)
21914,-9.221965,38.745309,69,2072.0,POINT (-9.221965000000001 38.745309)
48110,-8.375788,37.134886,145,2072.0,POINT (-8.375788 37.134886)
23998,-9.150028,38.758815,69,2073.0,POINT (-9.150028000000001 38.758815)
19402,-8.478896,41.333869,69,2073.0,POINT (-8.478896000000001 41.333869)
29450,-9.150909,38.725014,69,2074.0,POINT (-9.150909 38.725014)
45410,-9.197022,38.761207,69,2074.0,POINT (-9.197022 38.761207)
20341,-8.728425,41.357744,69,2075.0,POINT (-8.728425 41.357744)
27175,-9.344845,38.851355,69,2076.0,POINT (-9.344844999999999 38.851355)
5595,-8.417897,40.214344,69,2076.0,POINT (-8.417897 40.214344)
24570,-9.148131,38.728651,69,2076.0,POINT (-9.148130999999999 38.728651)
20806,-7.905376,40.660316,69,2076.0,POINT (-7.905376 40.660316)
28480,-8.544472,41.095429,69,2076.0,POINT (-8.544472000000001 41.095429)
1106,-7.971622,37.021941,69,2076.0,POINT (-7.971622 37.021941)
11753,-9.258762,38.958127,69,2077.0,POINT (-9.258762000000001 38.958127)
19627,-8.540932,39.472971,69,2077.0,POINT (-8.540932 39.472971)
11781,-9.26257,38.966845,69,2077.0,POINT (-9.26257 38.966845)
19457,-8.475342,41.340937,69,2078.0,POINT (-8.475341999999999 41.340937)
5106,-8.430817,40.207907,69,2078.0,POINT (-8.430816999999999 40.207907)
45479,-8.624012,40.654031,69,2079.0,POINT (-8.624012 40.654031)
48936,-9.39952,38.739585,89,2080.0,POINT (-9.399520000000001 38.739585)
46496,-8.571912,41.322498,69,2080.0,POINT (-8.571911999999999 41.322498)
6637,-8.280688,41.464592,69,2081.0,POINT (-8.280688 41.464592)
27511,-9.255813,38.753873,69,2081.0,POINT (-9.255813 38.753873)
15944,-8.569585,41.161299,69,2081.0,POINT (-8.569585 41.161299)
6338,-7.248529,40.548582,145,2081.0,POINT (-7.248529 40.548582)
12208,-8.652651,41.190821,69,2082.0,POINT (-8.652651000000001 41.190821)
19603,-8.542081,39.473055,69,2082.0,POINT (-8.542081 39.473055)
1215,-8.255038,37.091729,69,2083.0,POINT (-8.255038000000001 37.091729)
4835,-7.49771,39.832968,145,2083.0,POINT (-7.49771 39.832968)
28260,-8.632585,41.109514,69,2083.0,POINT (-8.632585000000001 41.109514)
6948,-8.79788,39.729603,89,2084.0,POINT (-8.797879999999999 39.729603)
14239,-9.237309,38.716828,69,2085.0,POINT (-9.237309 38.716828)
26238,-9.171072,38.794439,69,2085.0,POINT (-9.171072000000001 38.794439)
1858,-9.14791,38.68748,69,2085.0,POINT (-9.14791 38.68748)
26898,-9.1063,38.591017,69,2085.0,POINT (-9.106299999999999 38.591017)
26064,-8.623862,41.265021,69,2086.0,POINT (-8.623862000000001 41.265021)
2901,-9.046691,38.649432,69,2087.0,POINT (-9.046690999999999 38.649432)
32707,-8.613403,41.101376,69,2087.0,POINT (-8.613403 41.101376)
24127,-9.151311,38.708842,69,2088.0,POINT (-9.151311 38.708842)
26240,-9.171056,38.794353,69,2088.0,POINT (-9.171056 38.794353)
6340,-7.248643,40.548608,145,2089.0,POINT (-7.248643 40.548608)
4269,-9.39911,38.703824,69,2089.0,POINT (-9.39911 38.703824)
5030,-8.423105,40.211224,69,2090.0,POINT (-8.423105 40.211224)
1171,-8.441625,40.577279,78,2091.0,POINT (-8.441625 40.577279)
28803,-8.530069,41.07683,69,2091.0,POINT (-8.530068999999999 41.07683)
22875,-8.537586,41.144752,69,2092.0,POINT (-8.537585999999999 41.144752)
48877,-8.265391,37.988309,180,2092.0,POINT (-8.265390999999999 37.988309)
20128,-8.836326,41.690974,69,2092.0,POINT (-8.836326 41.690974)
29723,-8.48994,40.862196,145,2092.0,POINT (-8.489940000000001 40.862196)
20799,-7.885375,40.675513,69,2092.0,POINT (-7.885375 40.675513)
5678,-8.761825,41.484805,69,2093.0,POINT (-8.761825 41.484805)
47789,-8.608531,41.539543,109,2094.0,POINT (-8.608530999999999 41.539543)
1681,-9.232242,38.645159,69,2094.0,POINT (-9.232241999999999 38.645159)
12950,-9.106791,38.866762,69,2094.0,POINT (-9.106790999999999 38.866762)
630,-9.40737,38.722007,71,2095.0,POINT (-9.40737 38.722007)
20233,-8.728241,41.338492,69,2095.0,POINT (-8.728241000000001 41.338492)
27098,-9.393341,38.815888,69,2095.0,POINT (-9.393340999999999 38.815888)
27958,-8.469057,41.273702,69,2095.0,POINT (-8.469056999999999 41.273702)
8360,-9.132891,38.748986,69,2095.0,POINT (-9.132891000000001 38.748986)
29737,-7.506276,39.825943,145,2096.0,POINT (-7.506276 39.825943)
18087,-9.34383,38.784992,69,2096.0,POINT (-9.343830000000001 38.784992)
18026,-9.277139,38.800031,69,2096.0,POINT (-9.277139 38.800031)
46579,-8.758368,41.377985,69,2096.0,POINT (-8.758368000000001 41.377985)
7593,-9.129031,38.73746,69,2096.0,POINT (-9.129030999999999 38.73746)
20052,-8.488622,41.186909,69,2097.0,POINT (-8.488621999999999 41.186909)
17698,-9.02395,38.53577,69,2097.0,POINT (-9.023949999999999 38.53577)
28441,-8.652114,41.067487,69,2097.0,POINT (-8.652113999999999 41.067487)
47496,-8.289027,41.195396,109,2098.0,POINT (-8.289027000000001 41.195396)
27763,-8.547267,40.928986,69,2098.0,POINT (-8.547267 40.928986)
11208,-9.212979,38.893412,69,2099.0,POINT (-9.212979000000001 38.893412)
17824,-9.322771,38.784058,69,2099.0,POINT (-9.322770999999999 38.784058)
3425,-8.424858,41.555083,69,2099.0,POINT (-8.424858 41.555083)
7305,-9.13817,38.713764,69,2099.0,POINT (-9.138170000000001 38.713764)
31996,-9.180974,38.666093,69,2099.0,POINT (-9.180974000000001 38.666093)
25179,-9.105106,38.773005,69,2100.0,POINT (-9.105105999999999 38.773005)
17676,-9.0133,38.5191,69,2100.0,POINT (-9.013299999999999 38.5191)
16819,-8.756425,41.387335,69,2101.0,POINT (-8.756425 41.387335)
10740,-9.209785,38.700538,69,2102.0,POINT (-9.209785 38.700538)
18463,-9.389565,38.796526,69,2103.0,POINT (-9.389564999999999 38.796526)
1032,-8.199722,39.460971,69,2103.0,POINT (-8.199722 39.460971)
14372,-9.295234,38.704276,69,2103.0,POINT (-9.295234000000001 38.704276)
20755,-7.906099,40.65672,69,2103.0,POINT (-7.906099 40.65672)
11789,-9.249568,38.944614,69,2103.0,POINT (-9.249568 38.944614)
5827,-9.096478,38.755014,69,2104.0,POINT (-9.096477999999999 38.755014)
32612,-8.476207,41.322379,69,2104.0,POINT (-8.476207 41.322379)
13258,-9.316383,38.685435,69,2105.0,POINT (-9.316383 38.685435)
1248,-8.960306,38.756282,69,2105.0,POINT (-8.960305999999999 38.756282)
25855,-8.592768,41.271969,69,2106.0,POINT (-8.592768 41.271969)
32613,-8.484809,41.316261,69,2107.0,POINT (-8.484809 41.316261)
14676,-8.996401,38.579646,145,2108.0,POINT (-8.996401000000001 38.579646)
26308,-9.170343,38.786963,69,2108.0,POINT (-9.170343000000001 38.786963)
30525,-8.638748,41.222375,69,2108.0,POINT (-8.638748 41.222375)
15971,-8.652749,41.156921,69,2109.0,POINT (-8.652749 41.156921)
24605,-9.11496,38.731938,69,2111.0,POINT (-9.11496 38.731938)
32700,-8.599554,41.070526,69,2111.0,POINT (-8.599553999999999 41.070526)
17533,-8.895031,38.522925,69,2111.0,POINT (-8.895030999999999 38.522925)
32305,-8.565475,41.175922,69,2112.0,POINT (-8.565474999999999 41.175922)
20511,-9.034159,38.890405,69,2112.0,POINT (-9.034159000000001 38.890405)
26903,-9.100354,38.563265,69,2112.0,POINT (-9.100353999999999 38.563265)
19401,-8.478897,41.333875,69,2113.0,POINT (-8.478897 41.333875)
586,-9.431121,38.704201,71,2114.0,POINT (-9.431120999999999 38.704201)
24531,-9.17742,38.75736,69,2115.0,POINT (-9.17742 38.75736)
28380,-8.601052,41.037989,69,2115.0,POINT (-8.601051999999999 41.037989)
32080,-9.235129,38.756163,69,2115.0,POINT (-9.235129000000001 38.756163)
24745,-9.200326,38.71363,69,2116.0,POINT (-9.200326 38.71363)
48498,-7.930087,37.016872,69,2117.0,POINT (-7.930087 37.016872)
15686,-8.640339,41.148498,69,2117.0,POINT (-8.640339000000001 41.148498)
49148,-9.090759,38.848605,145,2117.0,POINT (-9.090759 38.848605)
48940,-9.398608,38.739362,89,2118.0,POINT (-9.398607999999999 38.739362)
331,-9.355235,38.72819,71,2118.0,POINT (-9.355235 38.72819)
4783,-7.48256,39.825443,69,2118.0,POINT (-7.48256 39.825443)
517,-9.386343,38.735937,71,2119.0,POINT (-9.386343 38.735937)
20016,-8.535109,41.222322,69,2119.0,POINT (-8.535109 41.222322)
12968,-9.106263,38.868293,69,2120.0,POINT (-9.106263 38.868293)
19607,-8.542009,39.47305,69,2121.0,POINT (-8.542009 39.47305)
19565,-8.540856,39.472759,75,2122.0,POINT (-8.540856 39.472759)
383,-9.432109,38.717319,71,2122.0,POINT (-9.432109000000001 38.717319)
24488,-9.137294,38.741374,69,2124.0,POINT (-9.137294000000001 38.741374)
4746,-7.479357,39.82588,89,2124.0,POINT (-7.479357 39.82588)
31465,-9.100203,38.60959,69,2125.0,POINT (-9.100203 38.60959)
3043,-9.044614,38.59436,69,2126.0,POINT (-9.044613999999999 38.59436)
23841,-9.203007,38.748956,69,2127.0,POINT (-9.203006999999999 38.748956)
32706,-8.613418,41.101358,69,2127.0,POINT (-8.613417999999999 41.101358)
31820,-8.641648,41.172874,69,2127.0,POINT (-8.641648 41.172874)
20719,-7.920371,40.659426,69,2128.0,POINT (-7.920371 40.659426)
19648,-8.410491,39.602858,75,2128.0,POINT (-8.410491 39.602858)
7563,-9.155039,38.719851,69,2128.0,POINT (-9.155039 38.719851)
11786,-9.260861,38.962997,69,2129.0,POINT (-9.260861 38.962997)
1567,-9.16055,38.65177,69,2130.0,POINT (-9.160550000000001 38.65177)
28663,-8.581437,41.130787,69,2130.0,POINT (-8.581436999999999 41.130787)
26746,-8.371684,41.278029,69,2131.0,POINT (-8.371684 41.278029)
1226,-8.228135,37.094103,69,2132.0,POINT (-8.228135 37.094103)
45102,-8.577692,41.160754,69,2133.0,POINT (-8.577692000000001 41.160754)
3887,-9.39993,38.73947,69,2133.0,POINT (-9.399929999999999 38.73947)
13778,-9.263143,38.718799,69,2133.0,POINT (-9.263142999999999 38.718799)
24406,-9.195879,38.712796,69,2134.0,POINT (-9.195879 38.712796)
44351,-9.147462,38.688086,69,2134.0,POINT (-9.147462000000001 38.688086)
1230,-8.235502,37.099189,69,2134.0,POINT (-8.235502 37.099189)
23280,-9.113166,38.777549,69,2134.0,POINT (-9.113166 38.777549)
27085,-9.396274,38.888717,69,2135.0,POINT (-9.396274 38.888717)
16894,-8.951053,39.344579,145,2135.0,POINT (-8.951053 39.344579)
46373,-8.639411,41.189546,69,2135.0,POINT (-8.639411000000001 41.189546)
19606,-8.542017,39.473051,69,2135.0,POINT (-8.542017 39.473051)
31701,-8.680887,41.180768,69,2135.0,POINT (-8.680887 41.180768)
440,-9.353992,38.713373,71,2135.0,POINT (-9.353992 38.713373)
30568,-8.608664,41.137717,69,2136.0,POINT (-8.608663999999999 41.137717)
32127,-8.390511,41.56137,69,2137.0,POINT (-8.390511 41.56137)
31290,-8.606158,41.119686,69,2137.0,POINT (-8.606158000000001 41.119686)
1420,-9.188225,38.65443,69,2137.0,POINT (-9.188224999999999 38.65443)
25675,-9.165562,38.750558,69,2138.0,POINT (-9.165562 38.750558)
4645,-9.39833,38.70342,69,2138.0,POINT (-9.39833 38.70342)
1529,-9.15443,38.65892,69,2138.0,POINT (-9.15443 38.65892)
21950,-8.39181,41.567282,69,2138.0,POINT (-8.39181 41.567282)
21910,-9.220198,38.743783,69,2138.0,POINT (-9.220198 38.743783)
11721,-9.270888,38.927964,69,2139.0,POINT (-9.270887999999999 38.927964)
1816,-9.202336,38.647346,69,2139.0,POINT (-9.202336000000001 38.647346)
20515,-9.034252,38.890367,69,2139.0,POINT (-9.034252 38.890367)
19647,-8.410491,39.60286,75,2139.0,POINT (-8.410491 39.60286)
24690,-9.226941,38.699289,69,2139.0,POINT (-9.226941 38.699289)
1200,-8.241021,37.091439,69,2140.0,POINT (-8.241021 37.091439)
30519,-8.640924,41.217182,69,2140.0,POINT (-8.640924 41.217182)
28368,-8.589597,41.028908,69,2140.0,POINT (-8.589596999999999 41.028908)
20249,-8.695882,41.340932,69,2140.0,POINT (-8.695881999999999 41.340932)
12587,-8.700859,41.246166,69,2141.0,POINT (-8.700858999999999 41.246166)
32578,-8.484833,41.316252,69,2141.0,POINT (-8.484833 41.316252)
25988,-8.583183,41.252543,69,2141.0,POINT (-8.583183 41.252543)
12858,-8.972999,38.720337,69,2141.0,POINT (-8.972999 38.720337)
6838,-8.686669,37.096461,69,2142.0,POINT (-8.686669 37.096461)
17612,-8.870752,38.525564,69,2142.0,POINT (-8.870752 38.525564)
5339,-8.430813,40.20734,69,2143.0,POINT (-8.430813000000001 40.20734)
27467,-9.276934,38.756836,69,2145.0,POINT (-9.276934000000001 38.756836)
25828,-8.540697,41.241312,69,2145.0,POINT (-8.540697 41.241312)
32675,-8.575813,41.109787,69,2145.0,POINT (-8.575813 41.109787)
19861,-8.474441,41.182963,69,2146.0,POINT (-8.474441000000001 41.182963)
24534,-9.179993,38.757167,69,2146.0,POINT (-9.179993 38.757167)
31668,-8.693669,41.187285,69,2146.0,POINT (-8.693669 41.187285)
20302,-8.755667,41.370114,69,2147.0,POINT (-8.755667000000001 41.370114)
24553,-9.203683,38.697341,69,2147.0,POINT (-9.203683 38.697341)
15728,-8.615632,41.163349,69,2148.0,POINT (-8.615632 41.163349)
3898,-9.337795,38.687517,69,2148.0,POINT (-9.337795 38.687517)
2678,-8.534967,37.135082,69,2149.0,POINT (-8.534967 37.135082)
12119,-8.627723,41.211108,69,2149.0,POINT (-8.627723 41.211108)
6166,-7.938493,37.020449,69,2150.0,POINT (-7.938493 37.020449)
12433,-8.680689,41.192349,69,2150.0,POINT (-8.680688999999999 41.192349)
4484,-9.421203,38.701071,69,2150.0,POINT (-9.421203 38.701071)
26828,-9.106184,38.591174,69,2150.0,POINT (-9.106184000000001 38.591174)
30584,-8.601856,41.183194,69,2151.0,POINT (-8.601856 41.183194)
28736,-8.502266,41.018143,69,2151.0,POINT (-8.502266000000001 41.018143)
2214,-9.12601,38.773242,69,2151.0,POINT (-9.126010000000001 38.773242)
24063,-9.137606,38.727928,69,2151.0,POINT (-9.137606 38.727928)
