ordem,nivel,cod_dim2,Zona Geográfica,População residente - Total,População residente - H,População residente - M,População presente - Total,População presente - H,População presente - M,Famílias - Clássicas ,Famílias - Institucionais,Núcleos familiares ,Alojamentos familiares - Total ,Alojamentos familiares - Clássicos,Alojamentos familiares - Não clássicos,Alojamentos colectivos,Edifícios clássicos
93032000,6,170614,Meixide,88,47,41,80,42,38,41,0,27,97,97,0,0,97
93052000,6,170615,Montalegre,1816,856,960,1739,812,927,646,1,537,1225,1225,0,6,993
93163000,6,170616,Morgade,228,113,115,230,114,116,94,0,70,201,201,0,0,201
93199000,6,170617,Mourilhe,117,58,59,118,58,60,50,0,35,184,184,0,1,185
93227000,6,170618,Negrões,177,80,97,173,78,95,70,0,57,174,174,0,0,172
93270000,6,170619,Outeiro,156,82,74,150,78,72,61,0,50,134,134,0,1,132
93300000,6,170620,Padornelos,124,57,67,102,43,59,52,0,38,203,203,0,0,203
93350000,6,170621,Padroso,107,48,59,90,42,48,45,0,33,108,108,0,0,108
93371000,6,170622,Paradela,145,66,79,134,61,73,63,0,40,148,148,0,2,150
93414000,6,170623,Pitões das Junias,161,67,94,145,62,83,68,0,48,210,210,0,2,206
93444000,6,170624,Pondras,131,58,73,128,57,71,55,0,41,196,196,0,0,195
93476000,6,170625,Reigoso,167,75,92,171,77,94,81,0,55,232,232,0,0,230
93505000,6,170626,Salto,1429,691,738,1424,696,728,543,1,418,1117,1117,0,2,1008
93654000,6,170627,Santo André,218,113,105,212,113,99,98,0,72,245,245,0,0,244
93674000,6,170628,Vilar de Perdizes (São Miguel),460,240,220,452,237,215,206,0,142,467,467,0,0,466
93718000,6,170629,Sarraquinhos,294,140,154,293,141,152,116,0,85,334,334,0,0,334
93767000,6,170630,Sezelhe,142,63,79,133,58,75,61,0,38,161,161,0,0,160
93796000,6,170631,Solveira,154,73,81,155,73,82,69,0,52,269,269,0,0,269
93838000,6,170632,Tourém,151,74,77,131,63,68,63,0,48,238,238,0,1,237
93854000,6,170633,Venda Nova,262,121,141,248,114,134,114,0,80,327,327,0,1,325
93894000,6,170634,Viade de Baixo,675,347,328,664,339,325,252,1,183,620,620,0,4,618
93977000,6,170635,Vila da Ponte,178,92,86,176,91,85,74,0,52,139,139,0,2,140
94005000,6,170701,Candedo,1002,497,505,976,479,497,407,1,303,748,748,0,1,745
94098000,6,170702,Carva,269,129,140,257,122,135,103,0,88,241,241,0,0,239
94139000,6,170703,Fiolhoso,452,220,232,497,239,258,179,1,133,467,467,0,2,468
94212000,6,170704,Jou,654,328,326,618,311,307,266,0,208,472,472,0,0,470
94265000,6,170705,Murça,2136,1021,1115,2074,982,1092,773,2,653,1137,1137,0,8,1005
94335000,6,170706,Noura,575,287,288,548,269,279,219,0,172,365,365,0,1,361
94359000,6,170707,Palheiros,332,151,181,301,136,165,134,0,98,239,239,0,0,237
94383000,6,170708,Valongo de Milhais,329,162,167,318,157,161,139,0,110,272,272,0,0,272
94425000,6,170709,Vilares,203,105,98,199,103,96,86,0,60,188,188,0,0,188
94448000,6,171201,Água Revés e Crasto,342,165,177,341,164,177,144,0,112,274,274,0,0,274
94476000,6,171202,Alvarelhos,137,59,78,185,79,106,59,0,48,121,121,0,0,121
94496000,6,171203,Algeriz,570,274,296,556,265,291,237,1,181,406,405,1,1,404
94542000,6,171204,Barreiros,177,89,88,175,90,85,74,0,53,136,136,0,0,136
94556000,6,171205,Bouçoães,419,189,230,473,213,260,185,0,136,344,344,0,0,343
94598000,6,171206,Canaveses,237,109,128,222,104,118,113,0,73,155,155,0,1,156
94617000,6,171207,Carrazedo de Montenegro,1620,787,833,1568,759,809,651,1,529,1159,1159,0,1,1005
94707000,6,171208,Curros,160,78,82,144,70,74,69,0,50,142,142,0,0,142
94720000,6,171209,Ervões,636,312,324,610,297,313,274,0,197,498,498,0,0,498
94769000,6,171210,Fiães,111,51,60,107,48,59,50,0,41,100,100,0,0,100
94783000,6,171211,Fornos do Pinhal,320,147,173,312,143,169,131,0,99,206,205,1,0,206
94806000,6,171212,Friões,619,289,330,613,287,326,288,1,187,560,560,0,2,562
94874000,6,171213,Lebução,562,277,285,560,277,283,206,1,173,432,432,0,1,433
94909000,6,171214,Nozelos,111,52,59,113,54,59,54,0,39,137,137,0,0,137
94927000,6,171215,Padrela e Tazem,359,164,195,354,161,193,154,0,120,343,343,0,0,343
94955000,6,171216,Possacos,446,211,235,429,201,228,184,0,136,343,343,0,1,344
94976000,6,171217,Rio Torto,362,161,201,346,156,190,169,0,113,300,300,0,0,300
95010000,6,171218,Sanfins,213,99,114,267,134,133,90,0,68,168,168,0,0,166
95026000,6,171219,Santa Maria de Emeres,406,189,217,393,183,210,175,0,129,319,319,0,1,320
95051000,6,171220,Santa Valha,415,198,217,406,193,213,180,0,133,323,323,0,0,323
95087000,6,171221,Santiago da Ribeira de Alhariz,603,288,315,593,281,312,265,0,198,602,602,0,0,602
95146000,6,171222,São João da Corveira,537,247,290,505,231,274,230,0,170,491,491,0,0,490
95209000,6,171223,São Pedro de Veiga de Lila,304,149,155,303,152,151,132,0,107,217,217,0,0,217
95228000,6,171224,Serapicos,246,121,125,235,114,121,103,0,77,182,182,0,0,182
95259000,6,171225,Sonim,273,134,139,279,139,140,118,0,91,237,237,0,0,236
95281000,6,171226,Tinhela,196,94,102,198,94,104,90,0,59,258,258,0,0,255
95305000,6,171227,Vales,257,131,126,237,122,115,118,0,78,214,214,0,0,214
95332000,6,171228,Valpaços,4539,2116,2423,4367,2023,2344,1679,4,1372,3273,3269,4,7,2235
95501000,6,171229,Vassal,460,209,251,437,201,236,184,1,138,360,360,0,2,362
95525000,6,171230,Veiga de Lila,261,127,134,252,126,126,103,0,88,203,203,0,1,199
95547000,6,171231,Vilarandelo,984,459,525,936,430,506,391,3,304,748,748,0,3,730
95609000,6,171301,Afonsim,183,90,93,182,91,91,76,0,58,188,188,0,0,188
95629000,6,171302,Alfarela de Jales,401,204,197,408,209,199,166,0,122,351,351,0,0,347
95677000,6,171303,Bornes de Aguiar,2057,1004,1053,1959,957,1002,790,1,655,1496,1494,2,4,1371
95770000,6,171304,Bragado,544,251,293,520,245,275,229,0,182,480,479,1,0,477
95805000,6,171305,Capeludos,440,200,240,432,199,233,199,0,136,438,438,0,0,437
95851000,6,171306,Gouvães da Serra,133,61,72,121,57,64,52,0,45,108,108,0,0,108
95875000,6,171307,Parada de Monteiros,72,30,42,72,30,42,37,0,22,94,94,0,0,94
95886000,6,171308,Pensalvos,278,127,151,276,128,148,125,0,96,281,281,0,0,278
95914000,6,171309,Santa Marta da Montanha,135,69,66,133,69,64,58,0,46,130,130,0,0,130
95932000,6,171310,Soutelo de Aguiar,638,296,342,607,280,327,236,0,202,513,513,0,0,506
95979000,6,171311,Telões,1485,723,762,1431,691,740,550,0,461,1009,1009,0,2,1006
96060000,6,171312,Tresminas,415,196,219,409,194,215,181,0,139,370,370,0,0,370
96099000,6,171313,Valoura,376,186,190,376,186,190,163,0,125,328,328,0,0,328
96113000,6,171314,Vila Pouca de Aguiar,3303,1577,1726,3183,1505,1678,1233,1,1040,2065,2064,1,9,1482
96212000,6,171315,Vreia de Bornes,652,321,331,639,315,324,259,0,208,517,517,0,0,516
96237000,6,171316,Vreia de Jales,967,471,496,988,478,510,398,0,301,877,877,0,0,863
96291000,6,171317,Sabroso de Aguiar,684,344,340,658,328,330,273,0,212,477,477,0,0,460
96319000,6,171318,Lixa do Alvão,424,212,212,405,205,200,163,0,136,309,309,0,0,307
231886000,6,21101,Colos,1005,497,508,977,481,496,417,2,298,750,750,0,2,745
231954000,6,21102,Relíquias,931,462,469,1065,516,549,413,1,278,772,771,1,2,763
232007000,6,21103,Sabóia,1152,603,549,1153,604,549,540,1,317,918,917,1,2,878
232064000,6,21104,Santa Clara-a-Velha,602,310,292,599,311,288,271,0,174,553,552,1,2,550
232094000,6,21105,Odemira (Santa Maria),1301,609,692,1318,607,711,533,4,362,822,822,0,7,714
232145000,6,21106,São Luís,1989,995,994,1936,969,967,881,0,643,1759,1756,3,9,1701
232232000,6,21107,São Martinho das Amoreiras,1006,515,491,989,505,484,442,1,302,1024,1024,0,2,958
232277000,6,21108,Odemira (São Salvador),1818,884,934,1735,856,879,796,0,578,1204,1200,4,5,1038
232352000,6,21109,São Teotónio,5527,2911,2616,5449,2852,2597,2593,1,1620,3745,3725,20,21,3342
232551000,6,21110,Vale de Santiago,554,278,276,525,262,263,248,0,175,467,464,3,0,466
232589000,6,21111,Vila Nova de Milfontes,5031,2480,2551,4947,2429,2518,2062,0,1559,4635,4618,17,28,3556
232812000,6,21112,Pereiras-Gare,271,143,128,266,140,126,126,0,84,334,334,0,1,329
232836000,6,21113,Bicos,549,287,262,529,276,253,227,0,178,407,406,1,0,380
232868000,6,21114,Zambujeira do Mar,912,452,460,907,455,452,432,0,288,1064,1051,13,14,748
232968000,6,21115,Luzianes-Gare,429,242,187,408,231,177,206,0,127,435,435,0,1,409
232989000,6,21116,Boavista dos Pinheiros,1633,822,811,1592,799,793,617,0,518,823,821,2,3,745
233051000,6,21117,Longueira/Almograve,1356,681,675,1321,662,659,558,0,426,1212,1205,7,9,1127
233119000,6,150101,Alcácer do Sal (Santa Maria do Castelo),4048,1972,2076,3947,1925,2022,1617,2,1266,2416,2406,10,5,1894
233324000,6,150102,Santa Susana,353,180,173,339,172,167,168,0,128,420,420,0,1,420
233375000,6,150103,Alcácer do Sal (Santiago),4632,2206,2426,4477,2115,2362,1806,4,1429,2714,2711,3,13,2220
233574000,6,150104,Torrão,2295,1093,1202,2172,1032,1140,935,2,733,1805,1804,1,6,1611
233739000,6,150105,São Martinho,450,229,221,432,224,208,196,0,161,370,370,0,0,369
233773000,6,150106,Comporta,1268,652,616,1215,621,594,514,0,397,1093,1087,6,5,1021
233889000,6,150501,Azinheira Barros e São Mamede do Sádão,704,364,340,685,350,335,320,0,216,614,614,0,3,614
233929000,6,150502,Grândola,10657,5163,5494,10245,4922,5323,4395,5,3324,6701,6689,12,16,5458
234252000,6,150503,Melides,1658,825,833,1702,846,856,729,0,555,1747,1744,3,3,1623
234334000,6,150504,Santa Margarida da Serra,177,94,83,177,94,83,87,0,58,262,262,0,0,222
234356000,6,150505,Carvalhal,1630,1060,570,1666,1082,584,443,9,344,2717,2716,1,13,1420
234451000,6,150901,Abela,890,442,448,898,445,453,382,0,285,603,600,3,1,592
234501000,6,150902,Alvalade,2098,1024,1074,2021,987,1034,894,0,665,1175,1173,2,2,1123
234608000,6,150903,Cercal,3362,1650,1712,3131,1517,1614,1460,0,1074,2686,2680,6,8,2431
234729000,6,150904,Ermidas-Sado,2020,979,1041,1936,929,1007,870,2,642,1391,1386,5,4,1278
234833000,6,150905,Santa Cruz,461,237,224,449,232,217,206,0,148,363,362,1,0,348
234857000,6,150906,Santiago do Cacém,7603,3676,3927,7315,3564,3751,3126,6,2300,4369,4358,11,20,2831
235094000,6,150907,Santo André,10647,5247,5400,9995,4896,5099,4265,3,3416,5881,5869,12,9,2870
235333000,6,150908,São Bartolomeu da Serra,390,209,181,376,203,173,171,0,122,289,288,1,0,265
235360000,6,150909,São Domingos,854,408,446,830,393,437,363,0,265,597,596,1,0,588
235410000,6,150910,São Francisco da Serra,809,411,398,778,397,381,345,0,245,595,594,1,1,567
235438000,6,150911,Vale de Água,615,303,312,594,289,305,263,0,202,482,481,1,1,477
235468000,6,151301,Sines,13200,6513,6687,13203,6729,6474,5194,5,4045,7170,7144,26,40,3866
235819000,6,151302,Porto Covo,1038,516,522,1077,548,529,422,0,333,1148,1147,1,7,925
235928000,6,70701,Brotas,451,219,232,436,209,227,208,1,147,386,386,0,1,387
235967000,6,70702,Cabeção,1073,489,584,1060,482,578,432,3,317,1051,1051,0,5,1052
236039000,6,70703,Mora,2522,1231,1291,2403,1152,1251,996,2,773,1496,1496,0,7,1483
236141000,6,70704,Pavia,932,476,456,924,468,456,427,0,286,947,944,3,6,945
236210000,6,120101,Alter do Chão,2373,1120,1253,2100,982,1118,936,4,722,1739,1729,10,10,1591
236353000,6,120102,Chancelaria,448,202,246,453,203,250,198,1,137,559,559,0,2,560
236399000,6,120103,Seda,352,176,176,335,168,167,162,1,121,400,400,0,4,392
236433000,6,120104,Cunheira,389,182,207,387,180,207,168,1,122,354,354,0,2,343
236459000,6,120201,Assunção,1970,926,1044,1941,896,1045,759,4,576,1414,1413,1,7,1151
236547000,6,120202,Esperança,739,369,370,728,361,367,322,1,219,841,841,0,1,778
236598000,6,120203,Mosteiros,456,240,216,438,227,211,165,1,136,285,285,0,1,280
236622000,6,120301,Alcôrrego,401,205,196,388,194,194,163,0,131,393,392,1,0,354
236651000,6,120302,Aldeia Velha,280,134,146,272,128,144,133,0,89,327,327,0,2,324
236674000,6,120303,Avis,1840,861,979,1787,831,956,727,2,549,1168,1151,17,7,1086
236764000,6,120304,Benavila,861,396,465,832,380,452,338,2,243,645,632,13,4,628
236811000,6,120305,Ervedal,560,272,288,532,259,273,243,0,174,437,436,1,0,429
236858000,6,120306,Figueira e Barros,309,147,162,297,139,158,130,0,98,291,291,0,1,288
236892000,6,120307,Maranhão,63,30,33,56,25,31,24,0,19,139,138,1,0,138
236904000,6,120308,Valongo,257,133,124,256,132,124,109,1,73,279,279,0,1,280
236928000,6,120401,Nossa Senhora da Expectação,3974,1898,2076,3802,1798,2004,1468,2,1214,2094,2047,47,7,1761
237035000,6,120402,Nossa Senhora da Graça dos Degolados,587,296,291,593,288,305,230,1,186,426,426,0,1,415
237060000,6,120403,São João Baptista,3895,1904,1991,3763,1826,1937,1476,0,1205,2247,2246,1,3,1946
237185000,6,120501,Nossa Senhora da Graça de Póvoa e Meadas,606,294,312,583,280,303,246,2,186,654,653,1,4,654
237225000,6,120502,Santa Maria da Devesa,1578,742,836,1534,711,823,669,1,506,1340,1339,1,6,1241
237312000,6,120503,Santiago Maior,358,180,178,354,180,174,163,1,114,319,318,1,6,301
237339000,6,120504,São João Baptista,865,413,452,894,427,467,338,1,254,574,574,0,6,450
237386000,6,120601,Aldeia da Mata,374,159,215,367,155,212,155,1,101,450,449,1,1,451
237416000,6,120602,Crato e Mártires,1674,773,901,1670,761,909,655,3,504,1241,1233,8,4,1193
237519000,6,120603,Flor da Rosa,263,129,134,260,127,133,115,0,80,245,245,0,3,240
237542000,6,120604,Gáfete,856,407,449,843,397,446,376,1,279,688,688,0,1,689
237598000,6,120605,Monte da Pedra,280,137,143,282,138,144,139,0,96,293,293,0,0,293
237635000,6,120606,Vale do Peso,261,120,141,247,112,135,110,1,73,344,344,0,1,325
237656000,6,120701,"Ajuda, Salvador e Santo Ildefonso",986,398,588,945,376,569,381,3,268,794,793,1,4,459
237692000,6,120702,Alcáçova,2147,1048,1099,2081,998,1083,854,3,618,1258,1255,3,6,941
237754000,6,120703,Assunção,8702,4175,4527,8289,3973,4316,3305,5,2628,4355,4352,3,15,1671
237940000,6,120704,Barbacena,663,318,345,646,309,337,280,2,199,587,587,0,2,586
237986000,6,120705,Caia e São Pedro,4106,2002,2104,3940,1908,2032,1573,1,1239,2188,2174,14,4,1498
238106000,6,120706,Santa Eulália,1198,586,612,1143,562,581,498,1,375,840,839,1,1,833
238161000,6,120707,São Brás e São Lourenço,1684,827,857,1610,790,820,645,0,533,903,902,1,3,785
238215000,6,120708,São Vicente e Ventosa,801,398,403,796,383,413,293,3,238,497,496,1,4,494
238256000,6,120709,Terrugem,1251,602,649,1197,575,622,467,1,383,732,729,3,1,717
238296000,6,120710,Vila Boim,1224,594,630,1180,577,603,502,1,369,946,946,0,1,934
238345000,6,120711,Vila Fernando,316,144,172,311,138,173,111,2,86,275,275,0,2,274
238370000,6,120801,Cabeço de Vide,1063,492,571,993,455,538,418,4,311,1021,1021,0,11,979
238487000,6,120802,Fronteira,2069,993,1076,1984,944,1040,815,1,636,1354,1354,0,5,1326
238608000,6,120803,São Saturnino,278,142,136,268,133,135,117,0,95,218,218,0,0,214
238626000,6,120901,Atalaia,138,61,77,128,57,71,65,0,45,168,168,0,0,168
238647000,6,120902,Belver,684,302,382,657,288,369,336,1,226,867,867,0,5,861
238812000,6,120903,Comenda,890,418,472,848,393,455,369,1,282,750,749,1,1,746
238900000,6,120904,Gavião,1609,770,839,1561,743,818,618,3,457,1200,1197,3,8,1044
239009000,6,120905,Margem,811,400,411,788,384,404,355,0,269,614,614,0,0,612
239099000,6,121001,Beirã,498,245,253,500,246,254,220,0,154,507,507,0,1,494
239149000,6,121002,Santa Maria de Marvão,486,225,261,655,298,357,176,1,126,519,519,0,6,492
239213000,6,121003,Santo António das Areias,1102,546,556,1075,531,544,474,0,363,827,826,1,4,748
239322000,6,121004,São Salvador da Aramenha,1426,704,722,1328,649,679,604,1,447,1128,1128,0,14,1065
239436000,6,121101,Assumar,651,247,404,639,241,398,197,3,155,431,425,6,3,422
239476000,6,121102,Monforte,1384,677,707,1334,656,678,497,2,407,816,808,8,5,795
239549000,6,121103,Santo Aleixo,638,319,319,623,313,310,271,0,206,533,533,0,0,528
239587000,6,121104,Vaiamonte,656,310,346,638,304,334,254,1,204,576,567,9,2,577
239641000,6,121201,Alpalhão,1238,605,633,1205,588,617,531,1,392,1065,1064,1,5,1026
239698000,6,121202,Amieira do Tejo,241,113,128,231,107,124,110,1,72,468,468,0,2,467
239749000,6,121203,Arez,256,131,125,255,131,124,126,0,79,337,337,0,0,334
239786000,6,121204,Espírito Santo,1861,880,981,1792,847,945,820,1,585,1500,1500,0,3,1408
239868000,6,121205,Montalvão,442,199,243,441,198,243,231,1,134,878,878,0,1,879
239927000,6,121206,Nossa Senhora da Graça,1590,761,829,1535,734,801,592,2,465,1076,1075,1,2,1059
239996000,6,121207,Santana,404,185,219,364,160,204,193,1,124,445,445,0,1,444
240043000,6,121208,São Matias,289,129,160,288,129,159,146,0,103,534,534,0,0,534
240113000,6,121209,São Simão,118,57,61,115,56,59,67,0,39,280,280,0,0,280
240144000,6,121210,Tolosa,1011,477,534,957,451,506,402,1,317,739,739,0,1,735
240199000,6,121301,Galveias,1061,510,551,1048,508,540,417,3,306,989,989,0,4,976
240267000,6,121302,Montargil,2316,1125,1191,2215,1064,1151,953,2,726,1807,1807,0,2,1761
240384000,6,121303,Ponte de Sor,8958,4285,4673,8470,4018,4452,3476,5,2729,4674,4648,26,13,3719
240654000,6,121304,Foros de Arrão,919,438,481,869,413,456,407,1,303,627,621,6,1,616
240693000,6,121305,Longomel,1228,603,625,1181,573,608,522,0,386,845,845,0,3,830
240755000,6,121306,Vale de Açor,698,346,352,661,328,333,299,0,216,548,548,0,0,501
240792000,6,121307,Tramaga,1542,778,764,1485,737,748,597,0,487,826,823,3,0,791
240838000,6,121401,Alagoa,669,317,352,644,297,347,276,1,205,377,377,0,2,349
240862000,6,121402,Alegrete,1746,862,884,1690,826,864,723,1,567,1063,1063,0,4,997
240922000,6,121403,Carreiras,583,298,285,570,290,280,241,0,183,415,415,0,2,380
240953000,6,121404,Fortios,2018,965,1053,1951,927,1024,755,1,610,1089,1089,0,3,1021
241011000,6,121405,Reguengo,630,311,319,620,308,312,260,0,206,477,477,0,1,455
241033000,6,121406,Ribeira de Nisa,1366,681,685,1284,632,652,539,1,427,752,751,1,3,710
241071000,6,121407,São Julião,342,173,169,331,168,163,170,1,103,465,464,1,3,420
241099000,6,121408,São Lourenço,4987,2334,2653,5254,2631,2623,2092,12,1492,3238,3236,2,19,1500
241195000,6,121409,Sé,10655,5074,5581,10318,4833,5485,4339,3,3366,5700,5700,0,7,2245
241399000,6,121410,Urra,1934,956,978,1865,908,957,765,1,620,1167,1166,1,2,1127
241476000,6,70101,Alandroal (Nossa Senhora da Conceição),1873,897,976,1829,867,962,741,2,558,1259,1259,0,7,1222
241563000,6,70102,Juromenha (Nossa Senhora do Loreto),107,60,47,101,58,43,46,0,32,132,131,1,2,133
241578000,6,70103,Santiago Maior,2205,1071,1134,2083,997,1086,879,1,700,1455,1455,0,6,1411
241679000,6,70104,Capelins (Santo António),527,246,281,511,239,272,244,0,169,614,614,0,1,613
241725000,6,70105,Terena (São Pedro),767,379,388,746,367,379,326,0,246,738,738,0,1,735
241788000,6,70106,São Brás dos Matos (Mina do Bugalho),364,180,184,346,171,175,145,0,114,299,299,0,1,263
241808000,6,70201,Arraiolos,3386,1632,1754,3268,1557,1711,1329,1,1034,1910,1906,4,7,1741
241988000,6,70202,Igrejinha,932,458,474,911,450,461,372,1,287,577,575,2,2,572
242027000,6,70203,Santa Justa,225,118,107,218,114,104,94,0,70,177,177,0,1,178
242050000,6,70204,São Gregório,341,167,174,334,164,170,170,0,105,312,312,0,0,299
242081000,6,70205,Gafanhoeira (São Pedro),494,234,260,472,222,250,216,0,162,327,327,0,0,299
242114000,6,70206,Vimieiro,1589,769,820,1544,746,798,656,2,479,1155,1155,0,7,1047
242178000,6,70207,Sabugueiro,396,198,198,374,186,188,163,0,131,280,280,0,0,273
242211000,6,70301,Borba (Matriz),3779,1878,1901,3605,1782,1823,1451,4,1190,1942,1939,3,8,1446
242324000,6,70302,Orada,740,361,379,716,346,370,308,0,236,508,508,0,0,378
242367000,6,70303,Rio de Moinhos,2056,1019,1037,1971,972,999,798,0,664,1163,1163,0,2,1091
242459000,6,70304,Borba (São Bartolomeu),758,357,401,712,332,380,372,1,240,552,552,0,4,369
242482000,6,70401,Arcos,1152,557,595,1146,542,604,503,1,370,724,721,3,4,698
242535000,6,70402,Glória,532,261,271,509,249,260,205,0,171,451,451,0,1,400
242564000,6,70403,Estremoz (Santa Maria),6284,3042,3242,6014,2889,3125,2489,4,1961,3331,3295,36,9,2053
242740000,6,70404,Évora Monte (Santa Maria),569,261,308,560,257,303,241,1,162,608,608,0,4,488
242776000,6,70405,Santa Vitória do Ameixial,362,180,182,333,166,167,157,0,114,314,314,0,0,314
242791000,6,70406,Estremoz (Santo André),2378,1066,1312,2267,1008,1259,1064,2,714,1861,1860,1,11,1362
242861000,6,70407,Santo Estêvão,74,34,40,73,34,39,34,0,26,138,138,0,0,138
242872000,6,70408,São Bento do Ameixial,335,168,167,328,165,163,147,0,106,312,312,0,0,243
242895000,6,70409,São Bento de Ana Loura,32,17,15,25,14,11,13,0,11,62,62,0,0,53
242901000,6,70410,São Bento do Cortiço,699,322,377,681,314,367,269,1,224,368,368,0,2,369
242931000,6,70411,São Domingos de Ana Loura,341,164,177,330,159,171,138,0,111,258,258,0,0,253
242953000,6,70412,São Lourenço de Mamporcão,524,252,272,490,234,256,217,1,177,357,357,0,1,355
242982000,6,70413,Veiros,1036,489,547,997,466,531,424,2,319,710,709,1,2,662
243036000,6,70501,Nossa Senhora da Boa Fé,322,156,166,324,153,171,126,1,89,200,200,0,1,178
243068000,6,70502,Nossa Senhora da Graça do Divor,486,228,258,480,222,258,185,1,145,296,296,0,1,292
243102000,6,70503,Nossa Senhora de Machede,1123,556,567,1115,549,566,434,1,354,653,652,1,2,651
243194000,6,70504,Nossa Senhora da Tourega,686,342,344,680,336,344,283,1,209,409,409,0,2,339
243253000,6,70505,Évora (Santo Antão),1323,585,738,1558,694,864,717,2,366,1313,1312,1,8,1098
243323000,6,70506,São Bento do Mato,1151,564,587,1106,538,568,496,0,361,785,785,0,1,707
243397000,6,70507,Évora (São Mamede),1724,695,1029,1765,714,1051,919,4,474,1502,1501,1,6,984
243473000,6,70508,São Manços,938,462,476,904,445,459,357,1,308,527,527,0,1,515
243531000,6,70509,São Miguel de Machede,794,394,400,826,401,425,317,2,237,509,508,1,2,454
243587000,6,70511,São Vicente do Pigeiro,364,181,183,351,175,176,142,0,113,294,294,0,0,280
243627000,6,70513,Torre de Coelheiros,715,353,362,657,323,334,269,1,224,469,469,0,1,405
243678000,6,70514,São Sebastião da Giesteira,760,381,379,720,359,361,295,1,236,356,356,0,1,327
243718000,6,70515,Canaviais,3442,1692,1750,3352,1650,1702,1241,4,1062,1497,1497,0,7,1160
243796000,6,70516,Nossa Senhora de Guadalupe,465,219,246,458,213,245,181,0,148,230,230,0,0,205
243832000,6,70517,Bacelo,9309,4536,4773,8896,4272,4624,3475,4,2902,4043,4040,3,6,2702
244056000,6,70518,Horta das Figueiras,10006,4799,5207,9854,4679,5175,3837,8,2971,4453,4448,5,17,2669
244340000,6,70519,Malagueira,12373,5833,6540,11845,5537,6308,4781,8,3834,5444,5431,13,14,3535
