Region_of_Origin,District_of_Origin,County_of_Origin,Region_of_Public_Transportation,District_of_Public_Transportation,County_of_Public_Transportation,Parish_of_Public_Transportation,Demand_weight,user_av,Avg_daily_travellers
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,LISBOA,ODIVELAS,União das freguesias de Pontinha e Famões,7e-05,8342.279507181818,0.5839595655027272
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Sacavém e Prior Velho,0.006663,8342.279507181818,55.584608356352454
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,LISBOA,AMADORA,Venteira,4.1e-05,8342.279507181818,0.34203345979445454
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,LISBOA,ODIVELAS,Odivelas,0.000101,8342.279507181818,0.8425702302253637
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Aldoar, Foz do Douro e Nevogilde",0.0,8342.279507181818,0.0
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,SETÚBAL,ALMADA,"União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas",2.9e-05,8342.279507181818,0.24192610570827272
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",3e-05,8342.279507181818,0.2502683852154545
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,SETÚBAL,ALMADA,União das freguesias de Laranjeiro e Feijó,1e-05,8342.279507181818,0.08342279507181818
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,SETÚBAL,ALMADA,União das freguesias de Charneca de Caparica e Sobreda,1e-05,8342.279507181818,0.08342279507181818
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,MATOSINHOS,União das freguesias de Matosinhos e Leça da Palmeira,2.9e-05,8342.279507181818,0.24192610570827272
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,LISBOA,ODIVELAS,União das freguesias de Póvoa de Santo Adrião e Olival Basto,1.9e-05,8342.279507181818,0.15850331063645456
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,PORTO,União das freguesias de Lordelo do Ouro e Massarelos,6.6e-05,8342.279507181818,0.550590447474
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,LISBOA,OEIRAS,Barcarena,2e-06,8342.279507181818,0.016684559014363637
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,VALONGO,Valongo,1e-06,8342.279507181818,0.008342279507181818
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,PORTO,Ramalde,0.0,8342.279507181818,0.0
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,SETÚBAL,ALMADA,União das freguesias de Caparica e Trafaria,5e-06,8342.279507181818,0.04171139753590909
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,MAIA,Cidade da Maia,1e-06,8342.279507181818,0.008342279507181818
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,LISBOA,LOURES,"União das freguesias de Camarate, Unhos e Apelação",6.7e-05,8342.279507181818,0.5589327269811818
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,LISBOA,ODIVELAS,União das freguesias de Ramada e Caneças,3e-06,8342.279507181818,0.025026838521545455
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,PORTO,Paranhos,1e-06,8342.279507181818,0.008342279507181818
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,SETÚBAL,SEIXAL,Corroios,1e-06,8342.279507181818,0.008342279507181818
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,MATOSINHOS,"União das freguesias de Custóias, Leça do Balio e Guifões",5.3e-05,8342.279507181818,0.44214081388063636
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,LISBOA,SINTRA,União das freguesias de Queluz e Belas,0.0,8342.279507181818,0.0
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,LISBOA,AMADORA,Mina de Água,0.0,8342.279507181818,0.0
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,PORTO,Bonfim,0.0,8342.279507181818,0.0
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Santo António dos Cavaleiros e Frielas,3e-06,8342.279507181818,0.025026838521545455
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,LISBOA,LOURES,Loures,3e-06,8342.279507181818,0.025026838521545455
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R1 - AM Lisboa,LISBOA,LOURES,"União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela",3e-06,8342.279507181818,0.025026838521545455
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,VALONGO,União das freguesias de Campo e Sobrado,0.0,8342.279507181818,0.0
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,MATOSINHOS,"União das freguesias de Perafita, Lavra e Santa Cruz do Bispo",3e-06,8342.279507181818,0.025026838521545455
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,PORTO,Campanhã,4e-06,8342.279507181818,0.033369118028727274
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,União das freguesias de Santa Marinha e São Pedro da Afurada,1e-06,8342.279507181818,0.008342279507181818
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,MATOSINHOS,União das freguesias de São Mamede de Infesta e Senhora da Hora,4.5e-05,8342.279507181818,0.3754025778231818
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,MAIA,Águas Santas,4e-06,8342.279507181818,0.033369118028727274
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,MAIA,Moreira,1e-06,8342.279507181818,0.008342279507181818
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,MAIA,Vila Nova da Telha,0.0,8342.279507181818,0.0
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,MAIA,Pedrouços,0.0,8342.279507181818,0.0
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,GONDOMAR,"União das freguesias de Gondomar (São Cosme), Valbom e Jovim",0.0,8342.279507181818,0.0
R1 - AM Lisboa,Lisboa,Vila Franca de Xira,R2 - AM Porto,PORTO,VILA DO CONDE,Aveleda,0.0,8342.279507181818,0.0
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Benfica,0.592367,152.72666918181818,90.47023884322608
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,São Domingos de Benfica,0.00361,152.72666918181818,0.5513432757463637
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Belém,0.000765,152.72666918181818,0.1168359019240909
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Alvalade,0.085125,152.72666918181818,13.000857714102274
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Olivais,0.166229,152.72666918181818,25.38760149142445
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Carnide,7.6e-05,152.72666918181818,0.011607226857818183
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Estrela,0.009056,152.72666918181818,1.3830927161105455
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Campolide,0.000869,152.72666918181818,0.13271947551899999
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Santo António,0.057504,152.72666918181818,8.782394384631273
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Lumiar,0.004478,152.72666918181818,0.6839100245961819
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,OEIRAS,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",0.001209,152.72666918181818,0.18464654304081818
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Avenidas Novas,0.010402,152.72666918181818,1.5886628128292728
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Parque das Nações,0.017334,152.72666918181818,2.647364083597636
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Santa Maria Maior,0.002258,152.72666918181818,0.34485681901254545
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Arroios,0.010543,152.72666918181818,1.6101972731839092
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Campo de Ourique,5.8e-05,152.72666918181818,0.008858146812545455
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Misericórdia,0.001413,152.72666918181818,0.21580278355390908
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Areeiro,0.018224,152.72666918181818,2.7832908191694545
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,Marvila,0.009406,152.72666918181818,1.4365470503241817
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,AMADORA,Falagueira-Venda Nova,0.000367,152.72666918181818,0.05605068758972727
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Moscavide e Portela,0.007683,152.72666918181818,1.1733989993239091
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LISBOA,São Vicente,8.5e-05,152.72666918181818,0.012981766880454547
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,AMADORA,Encosta do Sol,0.000367,152.72666918181818,0.05605068758972727
R1 - AM Lisboa,Setúbal,Alcochete,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Sacavém e Prior Velho,0.000422,152.72666918181818,0.06445065439472727
R1 - AM Lisboa,Setúbal,Alcochete,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",7.7e-05,152.72666918181818,0.011759953527000001
R1 - AM Lisboa,Setúbal,Alcochete,R2 - AM Porto,PORTO,PORTO,Campanhã,7.7e-05,152.72666918181818,0.011759953527000001
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Benfica,0.046044,7845.8048379090915,361.2522379566862
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,São Domingos de Benfica,0.047561,7845.8048379090915,373.1543238957943
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Belém,0.154564,7845.8048379090915,1212.6789789665809
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Alvalade,0.035885,7845.8048379090915,281.54670660836774
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Olivais,0.019112,7845.8048379090915,149.94902206211856
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Carnide,0.001949,7845.8048379090915,15.29147362908482
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,AMADORA,Alfragide,0.000405,7845.8048379090915,3.177550959353182
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Estrela,0.130056,7845.8048379090915,1020.3939939991049
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Campolide,0.091142,7845.8048379090915,715.0823445367104
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Santo António,0.092459,7845.8048379090915,725.4152695082366
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Lumiar,0.00731,7845.8048379090915,57.35283336511546
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Alcântara,0.146066,7845.8048379090915,1146.0053294540294
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,OEIRAS,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",0.000501,7845.8048379090915,3.930748223792455
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Avenidas Novas,0.054495,7845.8048379090915,427.55713464185595
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Parque das Nações,0.006422,7845.8048379090915,50.38575866905219
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Santa Maria Maior,0.017587,7845.8048379090915,137.98416968430718
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,AMADORA,Águas Livres,0.00014,7845.8048379090915,1.0984126773072727
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Arroios,0.012287,7845.8048379090915,96.40140404338901
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Campo de Ourique,0.064962,7845.8048379090915,509.67917388025046
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Misericórdia,0.021717,7845.8048379090915,170.38734366487174
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Areeiro,0.008546,7845.8048379090915,67.05024814477109
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Marvila,0.005196,7845.8048379090915,40.76680193777564
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Ajuda,0.024549,7845.8048379090915,192.6066629658303
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Santa Clara,0.000102,7845.8048379090915,0.8002720934667273
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Penha de França,0.000722,7845.8048379090915,5.664671092970364
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,AMADORA,Falagueira-Venda Nova,7.3e-05,7845.8048379090915,0.5727437531673637
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,Beato,0.001101,7845.8048379090915,8.63823112653791
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,OEIRAS,União das freguesias de Carnaxide e Queijas,3.3e-05,7845.8048379090915,0.25891155965100004
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Moscavide e Portela,0.000754,7845.8048379090915,5.915736847783455
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LISBOA,São Vicente,0.000394,7845.8048379090915,3.0912471061361817
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,AMADORA,Encosta do Sol,9e-06,7845.8048379090915,0.07061224354118183
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,ODIVELAS,União das freguesias de Pontinha e Famões,1.3e-05,7845.8048379090915,0.10199546289281819
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Sacavém e Prior Velho,0.000345,7845.8048379090915,2.7068026690786366
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,AMADORA,Venteira,1.4e-05,7845.8048379090915,0.10984126773072728
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,ODIVELAS,Odivelas,0.000121,7845.8048379090915,0.9493423853870001
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Aldoar, Foz do Douro e Nevogilde",9e-06,7845.8048379090915,0.07061224354118183
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,SETÚBAL,ALMADA,"União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas",0.004245,7845.8048379090915,33.30544153692409
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",5.5e-05,7845.8048379090915,0.431519266085
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,SETÚBAL,ALMADA,União das freguesias de Laranjeiro e Feijó,0.001141,7845.8048379090915,8.952063320054274
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,SETÚBAL,ALMADA,União das freguesias de Charneca de Caparica e Sobreda,0.001141,7845.8048379090915,8.952063320054274
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,MATOSINHOS,União das freguesias de Matosinhos e Leça da Palmeira,1.1e-05,7845.8048379090915,0.086303853217
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,ODIVELAS,União das freguesias de Póvoa de Santo Adrião e Olival Basto,1.3e-05,7845.8048379090915,0.10199546289281819
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,PORTO,União das freguesias de Lordelo do Ouro e Massarelos,0.000105,7845.8048379090915,0.8238095079804546
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,OEIRAS,Barcarena,2e-06,7845.8048379090915,0.01569160967581818
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,PORTO,Ramalde,2e-06,7845.8048379090915,0.01569160967581818
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,SETÚBAL,ALMADA,União das freguesias de Caparica e Trafaria,0.000418,7845.8048379090915,3.2795464222460002
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,MAIA,Cidade da Maia,0.0,7845.8048379090915,0.0
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LOURES,"União das freguesias de Camarate, Unhos e Apelação",1.3e-05,7845.8048379090915,0.10199546289281819
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,ODIVELAS,União das freguesias de Ramada e Caneças,8e-06,7845.8048379090915,0.06276643870327273
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,PORTO,Paranhos,1e-05,7845.8048379090915,0.07845804837909093
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,VALONGO,Ermesinde,2e-06,7845.8048379090915,0.01569160967581818
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,VALONGO,Alfena,0.0,7845.8048379090915,0.0
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,SETÚBAL,SEIXAL,Corroios,0.000157,7845.8048379090915,1.2317913595517274
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,MATOSINHOS,"União das freguesias de Custóias, Leça do Balio e Guifões",9e-06,7845.8048379090915,0.07061224354118183
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,SINTRA,União das freguesias de Queluz e Belas,0.0,7845.8048379090915,0.0
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,AMADORA,Mina de Água,0.0,7845.8048379090915,0.0
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,PORTO,Bonfim,4e-06,7845.8048379090915,0.03138321935163636
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Santo António dos Cavaleiros e Frielas,2e-06,7845.8048379090915,0.01569160967581818
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LOURES,Loures,2e-06,7845.8048379090915,0.01569160967581818
R1 - AM Lisboa,Setúbal,Almada,R1 - AM Lisboa,LISBOA,LOURES,"União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela",2e-06,7845.8048379090915,0.01569160967581818
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,SANTO TIRSO,Água Longa,0.0,7845.8048379090915,0.0
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,GONDOMAR,Baguim do Monte (Rio Tinto),0.0,7845.8048379090915,0.0
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,MATOSINHOS,"União das freguesias de Perafita, Lavra e Santa Cruz do Bispo",4e-06,7845.8048379090915,0.03138321935163636
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,PORTO,Campanhã,1e-06,7845.8048379090915,0.00784580483790909
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,MATOSINHOS,União das freguesias de São Mamede de Infesta e Senhora da Hora,6e-06,7845.8048379090915,0.04707482902745455
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,GONDOMAR,Rio Tinto,1e-06,7845.8048379090915,0.00784580483790909
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,MAIA,Folgosa,0.0,7845.8048379090915,0.0
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,MAIA,Águas Santas,6e-06,7845.8048379090915,0.04707482902745455
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,MAIA,Moreira,1e-06,7845.8048379090915,0.00784580483790909
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,MAIA,Vila Nova da Telha,0.0,7845.8048379090915,0.0
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,MAIA,Pedrouços,0.0,7845.8048379090915,0.0
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,MAIA,Milheirós,0.0,7845.8048379090915,0.0
R1 - AM Lisboa,Setúbal,Almada,R2 - AM Porto,PORTO,VILA DO CONDE,Aveleda,0.0,7845.8048379090915,0.0
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Benfica,0.009767,7032.409532545455,68.68554390437146
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,São Domingos de Benfica,0.012074,7032.409532545455,84.90931269595382
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Belém,0.10959,7032.409532545455,770.6817606716564
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Alvalade,0.040399,7032.409532545455,284.1023127053038
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Olivais,0.02413,7032.409532545455,169.69204202032182
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Carnide,0.016016,7032.409532545455,112.631071073248
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,AMADORA,Alfragide,0.001671,7032.409532545455,11.751156328883454
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Estrela,0.118159,7032.409532545455,830.9424779560384
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Campolide,0.017988,7032.409532545455,126.49898267142764
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Santo António,0.051034,7032.409532545455,358.89198808392473
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Lumiar,0.014854,7032.409532545455,104.45941119643018
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Alcântara,0.049089,7032.409532545455,345.2139515431238
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,OEIRAS,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",0.003396,7032.409532545455,23.882062772524364
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Avenidas Novas,0.009199,7032.409532545455,64.69113528988564
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Parque das Nações,0.015719,7032.409532545455,110.542445442082
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Santa Maria Maior,0.232944,7032.409532545455,1638.1576061492685
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,AMADORA,Águas Livres,0.00026,7032.409532545455,1.828426478461818
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Arroios,0.025968,7032.409532545455,182.61761074114037
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Campo de Ourique,0.034305,7032.409532545455,241.24680901397184
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Misericórdia,0.084106,7032.409532545455,591.467836144268
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Areeiro,0.039927,7032.409532545455,280.78301540594236
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Marvila,0.046854,7032.409532545455,329.49651623788475
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Ajuda,0.003661,7032.409532545455,25.74565129864891
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Santa Clara,0.01,7032.409532545455,70.32409532545455
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Penha de França,0.003694,7032.409532545455,25.97772081322291
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,AMADORA,Falagueira-Venda Nova,0.0,7032.409532545455,0.0
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,Beato,0.006483,7032.409532545455,45.59111099949218
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,OEIRAS,União das freguesias de Carnaxide e Queijas,0.004015,7032.409532545455,28.23512427317
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Moscavide e Portela,0.000533,7032.409532545455,3.7482742808467275
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,LISBOA,São Vicente,0.011098,7032.409532545455,78.04568099218946
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,AMADORA,Encosta do Sol,1e-06,7032.409532545455,0.007032409532545455
R1 - AM Lisboa,Setúbal,Barreiro,R1 - AM Lisboa,LISBOA,ODIVELAS,União das freguesias de Pontinha e Famões,0.000402,7032.409532545455,2.8270286320832727
